# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
65.367238	0.805000	10.508118
65.361352	0.806000	10.521171
65.355465	0.807000	10.534225
65.349578	0.808000	10.547279
65.343690	0.809000	10.560332
65.337803	0.810000	10.573386
65.331914	0.811000	10.586439
65.326026	0.812000	10.599493
65.320137	0.813000	10.612546
65.314248	0.814000	10.625600
65.308358	0.815000	10.638654
65.302468	0.816000	10.651707
65.296578	0.817000	10.664761
65.290688	0.818000	10.677814
65.284797	0.819000	10.690868
65.278905	0.820000	10.703921
65.273014	0.821000	10.716975
65.267122	0.822000	10.730028
65.261230	0.823000	10.743082
65.255337	0.824000	10.756136
65.249444	0.825000	10.769189
65.243551	0.826000	10.782243
65.237657	0.827000	10.795296
65.231763	0.828000	10.808350
65.225869	0.829000	10.821403
65.219974	0.830000	10.834457
65.214079	0.831000	10.847511
65.208184	0.832000	10.860564
65.202288	0.833000	10.873618
65.196392	0.834000	10.886671
65.190496	0.835000	10.899725
65.184599	0.836000	10.912778
65.178702	0.837000	10.925832
65.172804	0.838000	10.938885
65.166907	0.839000	10.951939
65.161008	0.840000	10.964993
65.155110	0.841000	10.978046
65.149211	0.842000	10.991100
65.143312	0.843000	11.004153
65.137413	0.844000	11.017207
65.131513	0.845000	11.030260
65.125613	0.846000	11.043314
65.119712	0.847000	11.056368
65.113811	0.848000	11.069421
65.107910	0.849000	11.082475
65.102008	0.850000	11.095528
65.096107	0.851000	11.108582
65.090204	0.852000	11.121635
65.084302	0.853000	11.134689
65.078399	0.854000	11.147742
65.072496	0.855000	11.160796
65.066592	0.856000	11.173850
65.060688	0.857000	11.186903
65.054784	0.858000	11.199957
65.048879	0.859000	11.213010
65.042974	0.860000	11.226064
65.037069	0.861000	11.239117
65.031163	0.862000	11.252171
65.025257	0.863000	11.265225
65.019351	0.864000	11.278278
65.013444	0.865000	11.291332
65.007537	0.866000	11.304385
65.001629	0.867000	11.317439
64.995722	0.868000	11.330492
64.989814	0.869000	11.343546
64.983905	0.870000	11.356599
64.977996	0.871000	11.369653
64.972087	0.872000	11.382707
64.966178	0.873000	11.395760
64.960268	0.874000	11.408814
64.954358	0.875000	11.421867
64.948447	0.876000	11.434921
64.942536	0.877000	11.447974
64.936625	0.878000	11.461028
64.930714	0.879000	11.474082
64.924802	0.880000	11.487135
64.918890	0.881000	11.500189
64.912977	0.882000	11.513242
64.907064	0.883000	11.526296
64.901151	0.884000	11.539349
64.895237	0.885000	11.552403
64.889323	0.886000	11.565456
64.883409	0.887000	11.578510
64.877494	0.888000	11.591564
64.871579	0.889000	11.604617
64.865664	0.890000	11.617671
64.859748	0.891000	11.630724
64.853832	0.892000	11.643778
64.847916	0.893000	11.656831
64.841999	0.894000	11.669885
64.836082	0.895000	11.682939
